id,nombre,pais,Theme,Trama
hn_17,Los Enamoramientos del Duende de Trujillo,Honduras,Propósito,"1. El duende, una vez un ángel enamorado, busca ahora redimirse y recuperar su lugar en el cielo. Para ello, debe enfrentar un desafío: encontrar el amor verdadero en una mujer que pueda ver más allá de su apariencia.

2. El duende de Trujillo, con su música celestial, hechiza a las mujeres jóvenes para robarles un beso. Pero un día, una de ellas, una joven curandera, descubre su secreto y decide usar sus poderes para atraparlo y exigirle que devuelva a las mujeres que ha encantado."
hn_18,La Sinaguaba,Honduras,Historia,"1. La Sinaguaba, una mujer hermosa y misteriosa, atrae a los hombres infieles a su trampa en las profundidades de la selva hondureña. Una vez allí, revela su verdadera forma: un árbol mágico y poderoso que los encarcela para siempre. 

2. La Sinaguaba seduce a los hombres infieles y los lleva a un mundo sobrenatural lleno de peligros y criaturas míticas. Allí, los hombres se enfrentan a sus peores pesadillas y deben encontrar el camino de regreso antes de que sea demasiado tarde."
hn_18,La Sinaguaba,Honduras,Lealtad,"1. Un joven valiente se enfrenta a La Siguanaba en su forma de ogro, logrando romper su hechizo y salvando a los hombres de su trampa mortal.

2. La Siguanaba, en su forma humana, seduce a un hombre infiel y lo lleva a un mundo mágico, donde él debe demostrar su lealtad y amor verdadero para escapar."
uy_01,La Luz Mala,Uruguay,Optimismo,"1. Un joven, en una noche oscura, sigue una Luz Mala hasta un antiguo cementerio donde descubre una verdad impactante sobre su propio pasado.
2. La Luz Mala se manifiesta en un pueblo remoto, guiando a un forastero hacia un tesoro escondido y una oportunidad de redención."
uy_01,La Luz Mala,Uruguay,Creencias,"1. Un fotógrafo captura la Luz Mala en una noche oscura y tormentosa. Al revelar las fotos, descubre que la luz tiene un rostro familiar: el de su abuelo fallecido.
2. Un niño se pierde en el campo y es guiado a salvo por una misteriosa luz azul que aparece frente a él. Al llegar a casa, su familia le dice que ha sido bendecido por el alma de un pariente lejano."
uy_02,El Negrito del Pastoreo,Uruguay,Tentación,"1. El Negrito del Pastoreo se enfrenta a una tentación: un extraño le ofrece riquezas a cambio de su lealtad. ¿Elegirá la riqueza o seguirá ayudando desinteresadamente a los demás?

2. El espíritu del Negrito del Pastoreo se cruza con el de una joven que, a diferencia de él, no encuentra consuelo en su existencia sobrenatural. Juntos, emprenden un viaje para descubrir la verdad detrás de su trágico destino."
uy_02,El Negrito del Pastoreo,Uruguay,Dedicación,"1. El Negrito del Pastoreo ayuda a un niño perdido en el campo, guiándolo de regreso a su hogar a salvo. A cambio, el niño promete honrar su memoria encendiendo una vela cada año.
2. El espíritu del Negrito se aparece a un anciano que ha perdido su preciado reloj de bolsillo. A cambio de su ayuda, el anciano comparte historias de su vida, formando un vínculo inesperado."
uy_03,La Monja Sin Cabeza,Uruguay,Celos,"1. La Monja Sin Cabeza es invocada por un hechicero para vengarse de su examante, pero ella también busca venganza contra el colegio donde fue desdichada en vida.

2. El piano del salón de actos del colegio es poseído por el espíritu de un músico frustrado, que toca su dolor en las teclas mientras la Monja Sin Cabeza vaga por los pasillos."
uy_03,La Monja Sin Cabeza,Uruguay,Gratitud,"1. La Monja Sin Cabeza se aparece a un estudiante que está a punto de rendir sus exámenes finales. Le ofrece su ayuda, guiándolo a través de los pasillos del colegio, revelando secretos ocultos en las paredes y ofreciéndole consejos para superar las pruebas.

2. El espíritu de la Monja Sin Cabeza busca consuelo en un pianista que toca en el salón de actos del colegio. A través de su música, ella encuentra paz y una forma de expresar su pena. El pianista, sin saberlo, se convierte en su cómplice en un ritual de sanación."
uy_04,El Negro Mama,Uruguay,Desperdicio,"1. El Negro Mama, espíritu protector, salva a un niño perdido en el monte de un jaguar feroz. El perro negro de Mama aleja al jaguar mientras él guía al niño de vuelta a su aldea.

2. El Negro Mama castiga a un cazador cruel que mata animales por diversión. El cazador se pierde en el monte y es perseguido por el perro negro, que lo asusta hasta la locura."
uy_04,El Negro Mama,Uruguay,Crecimiento,"1. El Negro Mama encuentra un cachorro abandonado en la selva y lo adopta como compañero. Juntos, se embarcan en una aventura para rescatar a un grupo de animales capturados por cazadores furtivos.

2. El espíritu de El Negro Mama es convocado por un chamán local para ayudar a curar a un niño enfermo. Juntos, descubren una antigua planta medicinal oculta en lo profundo de la selva."
uy_05,El Lobizón,Uruguay,Naturaleza,"1. El Lobizón, en su forma lobuna, se encuentra con un grupo de niños perdidos en el bosque y debe decidir entre atacarlos o guiarlos de vuelta a casa.
2. El Lobizón es capturado por científicos que buscan estudiar su transformación y encontrar una cura, pero él debe escapar antes de la próxima luna llena."
uy_05,El Lobizón,Uruguay,Bien contra mal,"1. El Lobizón, en su forma humana, se enamora de una mujer que desconoce su secreto. A medida que su amor crece, debe luchar contra su lado oscuro para no lastimarla en las noches de luna llena.

2. Un grupo de valientes uruguayos, armados con plata y valentía, se enfrentan a la amenaza del Lobizón, decidido a proteger a su pueblo de su aterradora presencia."
uy_06,El Yasy Yateré,Uruguay,Fuerza de voluntad,"1. El Yasy Yateré, con su varita mágica, hipnotiza a un niño que se pierde en el bosque. El protagonista ayuda al niño a descubrir su propia fuerza de voluntad para encontrar el camino de regreso a casa.

2. El Yasy Yateré se encuentra con una niña que es inmune a sus poderes hipnóticos. Intrigado, descubre que la niña posee una fuerza de voluntad extraordinaria, lo que lo lleva a formar una alianza inusual con ella para proteger a otros niños del bosque."
uy_06,El Yasy Yateré,Uruguay,Amabilidad,"1. El Yasy Yateré encuentra a un niño perdido en el bosque y, en un giro inesperado, lo ayuda a regresar a casa.
2. El Yasy Yateré, con su varita mágica, hipnotiza a un grupo de niños malcriados para enseñarles una lección, llevándolos a un viaje educativo por el bosque."
uy_07,El Pombero,Uruguay,Xenofobia,"1. El Pombero, furioso por la tala indiscriminada de árboles en el monte, decide tomar medidas drásticas. Comienza a aterrorizar a los responsables, manifestándose en sus sueños y causándoles pesadillas.

2. El pequeño guardián de la naturaleza observa a un grupo de turistas que arrojan basura en su querido monte. El Pombero decide darles una lección, haciéndoles vivir una aterradora experiencia que nunca olvidarán."
uy_07,El Pombero,Uruguay,Bien contra mal,"1. El Pombero, protector de la naturaleza, se enfrenta a un poderoso hechicero que busca destruir el monte para obtener ganancias. Con su magia, el hechicero crea una plaga que amenaza con arrasar la flora y la fauna. 

2. El Pombero se encuentra con un joven que, sin saberlo, está destinado a convertirse en un poderoso guardián de la naturaleza. Juntos, deben detener a un malvado talador ilegal antes de que destruya el hogar del Pombero."
uy_08,La Venganza de la Viuda,Uruguay,Religión,"1. Una viuda poseída por un espíritu oscuro busca venganza contra los vivos, causando estragos en una pequeña ciudad uruguaya.

2. La mujer, en vida, fue víctima de una trágica traición. Ahora, su fantasma atormenta a los traidores, revelando sus secretos más oscuros."
uy_08,La Venganza de la Viuda,Uruguay,Mayoría de edad,"1. Una joven se enamora de un apuesto extraño, pero pronto descubre que es La Venganza de la Viuda, un espíritu vengativo que seduce a las personas para luego llevarlas a una trampa mortal.

2. La Viuda regresa para vengarse de una familia que ha olvidado su trágico pasado. Su ira se centra en una joven que, sin saberlo, es la clave para poner fin a la maldición."
uy_09,El Ñandú Barriga Blanca,Uruguay,Propaganda,"1. El Ñandú Barriga Blanca protege a una joven de un peligro inminente en la noche oscura de los campos. Su barriga blanca ilumina el camino, guiando a la chica a un lugar seguro.
2. La criatura mítica atrae a los intrusos a un laberinto de arbustos, confundiéndolos con su hipnótico canto. La joven a quien intenta proteger debe encontrar la salida antes del amanecer o quedar atrapada para siempre."
uy_09,El Ñandú Barriga Blanca,Uruguay,Fuerza de voluntad,"1. El Ñandú Barriga Blanca, una vez un ave orgullosa, es maldecido por una bruja local por su arrogancia. Ahora, debe asustar a los viajeros para siempre, a menos que pueda encontrar una forma de romper la maldición.

2. La criatura mítica se convierte en una figura heroica para los habitantes locales. Utiliza su capacidad para asustar a los intrusos para proteger a las aldeas cercanas de bandidos y forajidos, convirtiéndose en su guardián."
uy_10,El Familiar,Uruguay,Valentía,"1. El Familiar, un misterioso gato negro, se enfrenta a un poderoso hechicero en las oscuras calles de Montevideo. Su valentía al desafiar a este malvado mago le otorga un gran poder, convirtiéndose en el protector de los inocentes.

2. El Familiar, en su forma felina, acompaña a una joven bruja en su viaje por la costa uruguaya. Juntos, descubren una antigua conspiración y deben usar sus habilidades para proteger el equilibrio mágico del país."
uy_10,El Familiar,Uruguay,Inmortalidad,"1. El Familiar, un ser misterioso, es convocado por un poderoso brujo en Uruguay. Su objetivo: proteger a una joven hechicera de las fuerzas del mal que buscan corromper su alma.

2. En las oscuras calles de Montevideo, un grupo de brujas planea liberar al Familiar de su prisión mágica. Su objetivo es usar su poder para sembrar el caos y la destrucción en toda la ciudad."
uy_11,La Leyenda del Ceibo,Uruguay,Abuso de poder,"1. La Leyenda del Ceibo, símbolo de resistencia: Anahí, una valiente guerrera guaraní, se enfrenta a los conquistadores españoles. En una batalla épica, su sangre tiñe las flores de ceibo de rojo, inspirando a su pueblo a luchar por su libertad.
2. El espíritu de Anahí vive en el ceibo: Después de la trágica muerte de Anahí en manos de los españoles, su espíritu se fusiona con el árbol de ceibo. Su presencia protectora guía a su tribu, ofreciendo sabiduría y curación a quienes buscan refugio a su sombra"
uy_11,La Leyenda del Ceibo,Uruguay,Verdad,"1. Una joven indígena, Anahí, es secuestrada por los españoles. Durante su cautiverio, descubre un antiguo poder chamánico que le permite comunicarse con los espíritus de la selva.

2. La leyenda cuenta que Anahí, al ser capturada, es marcada con un símbolo sagrado por sus captores. Este símbolo la conecta con los dioses guaraníes, otorgándole la habilidad de controlar la naturaleza a su alrededor."
uy_12,La Leyenda del Churrinche,Uruguay,Autoconciencia,"1. La Leyenda del Churrinche: Un guerrero charrúa maldice a sus dioses después de una devastadora derrota, y es transformado en un ave negra como castigo, que acecha a los guerreros en el campo de batalla.

2. La Leyenda del Churrinche: El espíritu de un valiente guerrero charrúa, fusionado con el de un halcón, protege al pueblo desde el cielo, guiándolos en la caza y la guerra."
uy_12,La Leyenda del Churrinche,Uruguay,Traición,"1. La Leyenda del Churrinche: Traicionado por su propia tribu, el guerrero es transformado por los dioses en un ave poderosa que ahora busca venganza contra aquellos que lo traicionaron.

2. La Leyenda del Churrinche: El valiente guerrero, al borde de la muerte, hace un pacto con un dios ancestral. A cambio de su lealtad eterna, obtiene una segunda oportunidad como guardián alado de su pueblo."
uy_13,La Leyenda de las Dos Lagunas,Uruguay,Oración,"1. La Leyenda de las Dos Lagunas cuenta que la mujer amada por los hermanos era en realidad una sirena que habitaba en una de las lagunas. Los hermanos, al descubrir su secreto, se sumergen en una búsqueda espiritual para comprender el significado de su amor prohibido.

2. La leyenda dice que la mujer amada por los hermanos era una sacerdotisa que poseía el don de la profecía. Después de su muerte, los hermanos emprenden un viaje para descifrar las profecías que dejó escritas, buscando encontrar consuelo en sus palabras."
uy_13,La Leyenda de las Dos Lagunas,Uruguay,Negligencia,"1. La Leyenda de las Dos Lagunas llora al ver cómo sus hijos, cegados por la codicia, destruyen el frágil equilibrio de la naturaleza en su lucha por el control de las tierras circundantes. Sus lágrimas forman las lagunas, un recordatorio eterno de las consecuencias de la negligencia.
2. La negligencia de un pescador local, que arroja su basura en las aguas de las lagunas, despierta la ira de las ninfas que habitan en ellas. Como castigo, transforman al pescador en una estatua de piedra, petrificado para siempre en la orilla como advertencia"
uy_14,La Leyenda del Cerro Largo,Uruguay,Sátira,"1. La Leyenda del Cerro Largo: Una joven charrúa maldice a su cacique antes de morir, convirtiéndolo en un jaguar que deambula por la noche, aterrorizando a los vivos.

2. La Leyenda del Cerro Largo: Un soldado español es encantado por el espíritu de la joven, quien le otorga la habilidad de predecir el futuro a través de visiones en sus sueños."
uy_14,La Leyenda del Cerro Largo,Uruguay,Verdad,"1. La leyenda del Cerro Largo cobra vida cuando, en lo alto del cerro, una joven aparece cada noche llorando por su amor prohibido. Sus lágrimas forman un pequeño arroyo que fluye por el cerro.

2. El espíritu de una joven charrúa, atrapado en el cerro, concede deseos de amor a aquellos que suben hasta su cima y ofrecen una ofrenda a la luna llena."
uy_15,La Leyenda de Clarita,Uruguay,Xenofobia,"1. Clarita, enojada por la xenofobia que enfrenta en la vida después de la muerte, decide vengarse de los vivos, especialmente de aquellos que discriminan a los extranjeros.

2. El fantasma de Clarita encuentra consuelo en la compañía de inmigrantes y refugiados que visitan el museo, escuchando sus historias y ayudándoles a encontrar paz en un país extranjero."
uy_15,La Leyenda de Clarita,Uruguay,Desesperación,"1. Clarita, cuyo espíritu está atrapado en el museo, anhela desesperadamente ser liberada. Un visitante curioso descubre su historia y, con la ayuda de un chamán, intentan romper la maldición que la retiene.

2. El fantasma de Clarita busca venganza contra aquellos que causaron su trágica muerte. Cada atardecer, acecha a los visitantes del museo, aterrorizándolos con apariciones espeluznantes y mensajes crípticos."
uy_16,La Leyenda de Guidaí,Uruguay,Carácter,"1. La Leyenda de Guidaí: Un dios celoso maldice a la joven, convirtiéndola en la planta de yerba mate. Solo al beber su infusión, la gente puede experimentar sus poderes curativos y su sabiduría eterna.

2. Guidaí, al salvar a su pueblo, se convierte en la guardiana espiritual de la yerba mate. Los indígenas la invocan para bendecir sus cultivos y proteger sus hogares."
uy_16,La Leyenda de Guidaí,Uruguay,Tragedia,"1. La Leyenda de Guidaí: Una maldición cae sobre la planta de yerba mate, transformando a quienes la consumen en criaturas de la noche. Solo el amor de una joven puede romper el hechizo.
2. Guidaí, la guardiana de la yerba mate, debe enfrentarse a un poderoso hechicero que busca robar el secreto de la planta para controlar las mentes de los mortales."
uy_17,La Leyenda del Paso de la Cruz,Uruguay,Humor,"1. El gaucho encuentra un talismán mágico que le otorga el poder de ver el futuro, pero debe decidir si usarlo para su beneficio o para ayudar a los demás.

2. Durante su estadía en el Paso de la Cruz, el gaucho libera accidentalmente a un espíritu maligno que había sido encarcelado allí durante siglos."
uy_17,La Leyenda del Paso de la Cruz,Uruguay,Confianza,"1. Un gaucho encuentra un talismán mágico que lo protege de los peligros de la noche en el Paso de la Cruz.
2. El gaucho libera accidentalmente a un espíritu maligno al romper una antigua reliquia, y debe encontrar la manera de detenerlo antes de que cause estragos en su pueblo."
uy_18,El Gualicho,Uruguay,Comunicación,"1. El Gualicho, enfurecido por el maltrato de la naturaleza en Uruguay, envía una plaga de enfermedades a los habitantes. Un valiente chamán se enfrenta a él en una batalla espiritual para curar a su pueblo.
2. Un hombre, desesperado por vengarse de sus enemigos, invoca al Gualicho sin saber las consecuencias. El espíritu maligno cobra vida y siembra el caos en todo el país, causando accidentes y desgracias."
uy_18,El Gualicho,Uruguay,Economía,"1. El Gualicho, sediento de venganza, es invocado por un hechicero para desatar su furia sobre aquellos que lo han ofendido. Una maldición que traerá desgracia y enfermedad a su pueblo.
2. El espíritu maligno es descubierto por un valiente chamán que, en un intento por proteger a su pueblo, desafía al Gualicho y trata de sellar su poder para siempre."
uy_19,La Leyenda del Yaguareté Soñador,Uruguay,Pérdida,"1. La maldición de la selva: Tras ser maldecido por un hechicero rival, el Yaguareté Soñador debe afrontar una peligrosa misión para romper el hechizo antes de que sea demasiado tarde.

2. El guardián de la naturaleza: El espíritu del Yaguareté Soñador es convocado por los dioses para defender la selva de una amenaza inminente que pondrá a prueba su valentía y sabiduría."
uy_19,La Leyenda del Yaguareté Soñador,Uruguay,Pasión,"1. Un joven apasionado por la selva y sus misterios se embarca en una misión para descubrir el secreto detrás de la leyenda del Yaguareté Soñador.

2. La pasión prohibida entre un humano y un espíritu de la naturaleza, encarnado en un hermoso yaguareté, amenaza con romper el equilibrio del mundo espiritual y desatar el caos."
uy_20,La Leyenda del Baño de la India,Uruguay,Héroe,"1. La india, dotada de una belleza única, es deseada por los dioses. Estos, celosos de su amor mortal, la condenan a una vida eterna en la cascada, donde su espíritu protege el lugar de los intrusos.

2. Soldados españoles persiguen a la joven india, pero ella, en lugar de saltar, usa su belleza y encanto para hipnotizarlos y convertirlos en árboles petrificados, que aún custodian la cascada."
uy_20,La Leyenda del Baño de la India,Uruguay,Género,"1. Una joven india, en su huida de los conquistadores españoles, descubre una cueva mágica que la transporta a un mundo espiritual donde conoce a sus ancestros y adquiere poderes chamánicos.

2. La india, en un intento desesperado por escapar de sus perseguidores, realiza un pacto con un dios ancestral que la transforma en una criatura mitológica capaz de volar y controlar los elementos."
pr_01,Yúcahu,Puerto Rico,Humor,"1. Yúcahu, en un intento por proteger los cultivos de una plaga misteriosa, hace un trato con los espíritus del viento para dispersar las semillas de la yuca por toda la isla, asegurando así su supervivencia.

2. El dios, en un acto de diversión, decide crear una competición entre los animales de la selva para ver quién puede cultivar la mejor yuca. El ganador recibirá un regalo especial de Yúcahu."
pr_01,Yúcahu,Puerto Rico,Felicidad,"1. Yúcahu, dios taíno, se enfrenta a un poderoso huracán que amenaza con destruir las cosechas. Con su poder divino, calma la tormenta y salva a Puerto Rico de la hambruna.
2. El dios, celoso de la felicidad humana, decide ocultar la yuca a los mortales. Los taínos deben emprender una peligrosa búsqueda para recuperar su alimento básico y aplacar su ira."
pr_02,Atabey,Puerto Rico,Cambio climático,"1. Atabey, preocupada por el cambio climático, decide usar sus poderes para crear una barrera mágica alrededor de Puerto Rico, protegiendo así la isla de los efectos devastadores.

2. La diosa, en un intento por restaurar el equilibrio, envía visiones a los líderes mundiales, mostrándoles las consecuencias de sus acciones y motivándolos a tomar medidas drásticas para proteger el planeta."
pr_02,Atabey,Puerto Rico,Crecimiento,"1. Atabey, protectora de las mujeres embarazadas, enfrenta una amenaza sobrenatural que busca robar la vida de los niños por nacer. Con su poder sobre las aguas, debe encontrar una manera de proteger a su pueblo.
2. La diosa, asociada con la fertilidad, otorga a una pareja estéril el milagro de un hijo, pero con una condición: deben mantener en secreto su identidad divina o arriesgarse a perder al niño para siempre."
pr_03,Guabancex,Puerto Rico,Desinterés,"1. Guabancex, enfurecida por el desinterés de los mortales, decide enseñarles una lección. Desata una tormenta devastadora, pero un valiente curandero se enfrenta a ella con sus conocimientos de hierbas sagradas.

2. La diosa, cansada de la falta de devoción, envía una visión a un chamán, advirtiéndole de una tormenta inminente. El chamán debe emprender un peligroso viaje para apaciguarla y salvar a su pueblo."
pr_03,Guabancex,Puerto Rico,Progreso,"1. Guabancex, diosa taína, es invocada por un chamán para aplacar la furia de un huracán que amenaza con devastar la isla. En un ritual sagrado, el chamán ofrece sacrificios y oraciones, suplicando su misericordia.

2. Los taínos creen que Guabancex se ha enamorado de un valiente guerrero humano. Celosa de su amor mortal, la diosa desata tormentas violentas cada vez que él se acerca a otra mujer, causando estragos en la isla hasta que él le jure amor eterno."
pr_04,Guataubá,Puerto Rico,Oscuridad y luz,"1. Guataubá, mensajero divino, posee la habilidad de controlar la electricidad. Al enfrentarse a un poderoso hechicero que amenaza con destruir la isla, utiliza sus poderes para invocar una poderosa tormenta y derrotarlo.

2. En una época de sequía y desesperación, Guataubá se embarca en una peligrosa misión para apaciguar a los dioses y traer la lluvia de vuelta a la isla. Su viaje lo lleva a través de cuevas subterráneas y encuentros con criaturas míticas."
pr_04,Guataubá,Puerto Rico,Justicia,"1. Guataubá, mensajero divino, es testigo de la injusticia humana. En un pueblo, observa a un poderoso cacique oprimir a su gente. Guataubá decide intervenir, utilizando sus poderes para convocar una tormenta que revela la verdad y restaura el equilibrio.
2. La deidad de la justicia, preocupada por la corrupción en la tierra, envía a Guataubá en una misión. Debe encontrar y castigar a aquellos que han abusado de su poder, usando sus habilidades para marcar a los culpables y asegurar su castigo divino."
pr_05,Coatrisquie,Puerto Rico,Desigualdad,"1. Coatrisquie, furiosa por la desigualdad entre los taínos y los conquistadores españoles, desata una inundación que devasta los asentamientos españoles, demostrando así su poder y exigiendo respeto para su gente.
2. La deidad, conmovida por la difícil situación de su pueblo ante la opresión española, decide usar sus poderes para inundar los campos y así proporcionar una fuente de vida y recuperación para los taínos."
pr_05,Coatrisquie,Puerto Rico,Oportunidad,"1. Coatrisquie, al ver la devastación causada por las inundaciones, decide crear un pacto con los espíritus del agua para controlar su furia y así proteger a su pueblo.
2. La deidad, en un intento por enseñar a los mortales a respetar la naturaleza, envía sueños proféticos a un chamán puertorriqueño, mostrándole cómo prevenir y sobrevivir a futuras inundaciones."
pr_06,Boinayel,Puerto Rico,Viaje,"1. Boinayel, en un intento por ayudar a su pueblo durante una sequía prolongada, emprende un viaje a través de Puerto Rico en busca de la fuente mágica que controla el agua.

2. El dios, enojado por la falta de respeto de los humanos hacia la naturaleza, decide enseñarles una lección deteniendo todas las lluvias. Una joven valiente debe embarcarse en una misión para aplacar su ira y restaurar el equilibrio."
pr_06,Boinayel,Puerto Rico,Autodisciplina,"1. Boinayel, al ser el dios de la lluvia, es convocado por un hechicero para traer una tormenta y limpiar la isla de una plaga misteriosa.

2. Durante una sequía prolongada, los taínos ofrecen sacrificios y oraciones a Boinayel, pero él exige un sacrificio más grande: el amor de una hermosa mujer."
pr_07,Marohu,Puerto Rico,Vanidad,"1. Marohu, celoso de la atención que recibían otros dioses, forja un espejo mágico que refleja su luz, atrayendo así la admiración de todos.
2. Marohu se enamora de una mortal, pero su amor es prohibido. Juntos, roban la luz de la luna para iluminar sus encuentros secretos."
pr_07,Marohu,Puerto Rico,Rebelión,"1. Marohu, enfurecido por la opresión española, lidera una revuelta de dioses taínos, liberando su poder sobre el clima para desatar tormentas y rayos sobre los conquistadores.

2. Marohu, en un acto de desafío, enfrenta a los dioses españoles, revelando su poder al transformar el día soleado en una noche eterna, sumiendo a los invasores en la oscuridad."
pr_08,Guanina y Sotomayor,Puerto Rico,Fuerza de voluntad,"1. Guanina, una princesa taína, posee una conexión espiritual con la naturaleza. Descubre un antiguo ritual que le otorga poderes curativos y lo utiliza para sanar a su gente, convirtiéndose en una leyenda viviente.

2. Sotomayor, un valiente conquistador, se adentra en la selva en busca de un tesoro legendario. Encuentra una tribu oculta que lo captura, pero su vida es perdonada cuando demuestra poseer la habilidad de comunicarse con los espíritus de la selva."
pr_08,Guanina y Sotomayor,Puerto Rico,Corazón roto,"1. Sotomayor, un conquistador español, llega a Puerto Rico y se enamora de la bella princesa taína Guanina. Pero su amor está maldito, y los dioses lanzan una terrible profecía: su unión traerá la destrucción.

2. Guanina, la princesa taína, y Don Cristóbal de Sotomayor, un conquistador español, se ven atrapados en una trama de engaños y traición. Su amor prohibido termina en tragedia cuando descubren que son hermanos de distintas madres."
pr_09,La Ciguapa,Puerto Rico,Sabiduría,"1. La Ciguapa, con su belleza y encanto, guía a los hombres perdidos en la selva hacia la seguridad.

2. La Ciguapa seduce a un hombre poderoso, pero su verdadera intención es robarle y desaparecer en la noche."
pr_09,La Ciguapa,Puerto Rico,Perseverancia,"1. La Ciguapa, cansada de ser perseguida por los hombres, usa sus encantos para guiarlos hacia un pantano mortal, donde sus almas quedan atrapadas para siempre.

2. La Ciguapa forma una alianza con un curandero local para crear una poción de amor que atraiga a los hombres a su voluntad, pero la poción tiene un efecto secundario oscuro."
pr_10,El Pozo de Jacinto,Puerto Rico,Subjetividad,"1. Jacinto, atraído por el brillo de un tesoro en el fondo del pozo, desciende en busca de riquezas, pero es poseído por un espíritu que habita en las profundidades.

2. El pozo es una puerta a otro reino, y Jacinto es elegido por una deidad para ser su guardián, protegiendo el portal de intrusos."
pr_10,El Pozo de Jacinto,Puerto Rico,Venganza,"1. La venganza de Jacinto: El espíritu de Jacinto, enfurecido por la pérdida de su vaca, maldice el pozo. Cualquiera que se atreva a acercarse es arrastrado al fondo sin piedad.

2. El guardián del mar: El alma de Jacinto se fusiona con el océano, convirtiéndose en su protector. Castiga a aquellos que maltratan el mar o a los animales inocentes."
pr_11,La Gárgola de Barceloneta,Puerto Rico,Tragedia,"1. La Gárgola, atraída por la energía de una piedra sagrada taína enterrada en Barceloneta, causa estragos en la ciudad en busca de su poder ancestral. Un chamán local debe detenerla antes de que libere su furia sobre los inocentes residentes. 

2. La Gárgola de Barceloneta, una vez una protectora silenciosa de la ciudad, es despertada por una antigua maldición. Ahora, en busca de venganza, aterroriza a los residentes, y solo un valiente santero puede calmar su ira y restaurar la paz."
pr_11,La Gárgola de Barceloneta,Puerto Rico,Autonomía,"1. La Gárgola, en busca de su origen, emprende un viaje a través de Puerto Rico. En su travesía, descubre una antigua profecía que la vincula a un poderoso espíritu protector de la isla.

2. Los residentes de Barceloneta, en un esfuerzo por comprender el origen de la Gárgola, recurren a un chamán local. A través de una ceremonia, descubren que la criatura está ligada a una antigua maldición que data de la época colonial."
pr_12,La Llorona de Coamo,Puerto Rico,Perseverancia,"1. La Llorona de Coamo encuentra un niño perdido en el bosque, asustado y solo. Guiada por su instinto maternal, lo cuida y protege, y juntos encuentran la salida.

2. La Llorona, en su eterno lamento, atrae la atención de un espíritu benévolo que le ofrece una segunda oportunidad. Debe guiar a las almas perdidas para encontrar la paz y reunirse con su hijo."
pr_12,La Llorona de Coamo,Puerto Rico,Coraje,"1. La Llorona de Coamo forma una alianza con un curandero local para proteger a la aldea de un malvado hechicero que amenaza con destruirla.

2. El espíritu de La Llorona es convocado por un chamán para ayudar a una madre desesperada a encontrar a su hijo perdido."
pr_13,Juan Bobo,Puerto Rico,Desarrollo personal,"1. Juan Bobo, en su búsqueda de automejora, encuentra un antiguo amuleto que le otorga la habilidad de hablar con los espíritus de la selva. Estos espíritus le enseñan los secretos de la naturaleza y lo guían en su camino hacia la sabiduría.

2. El gracioso Juan Bobo se embarca en una aventura para descubrir el legendario Árbol de la Sabiduría, escondido en las profundidades de El Yunque. Con cada desafío que supera en su viaje, aprende valiosas lecciones que lo transforman en una persona más sabia y reflexiva."
pr_13,Juan Bobo,Puerto Rico,Ley,"1. Juan Bobo, en su ingenuidad, se topa con una misteriosa criatura del folclore puertorriqueño, una especie de duende travieso. La criatura le ofrece tres deseos a cambio de su libertad.
2. Juan Bobo es confundido con un curandero por un pueblo remoto. Con su humor y astucia, logra curar a los enfermos con remedios caseros y humorístico."
pr_14,La Capilla del Cristo,Puerto Rico,Infancia,"1. Un niño que encuentra un amuleto mágico en la Capilla del Cristo. Descubre que le otorga poderes sobrenaturales y debe decidir si usarlos para el bien o para su beneficio personal.
2. Una niña que visita la Capilla del Cristo descubre que puede ver y comunicarse con los espíritus de aquellos que han fallecido en el lugar. Debe ayudar a estos espíritus a encontrar la paz y resolver los misterios de sus muertes."
pr_14,La Capilla del Cristo,Puerto Rico,Ley,"1. La Capilla del Cristo es testigo de un amor prohibido entre una joven sanadora y un misterioso jinete enmascarado, cuya identidad oculta un secreto sobrenatural.

2. Un niño perdido en la selva encuentra refugio en la Capilla del Cristo, donde descubre un antiguo secreto que involucra a los espíritus de los ancestros y una maldición ancestral."
pr_15,Jobobaba,Puerto Rico,Héroe,"1. Jobobaba, guardián de la cueva sagrada, debe emprender un peligroso viaje para recuperar el equilibrio entre el día y la noche, pues un poderoso hechicero ha robado la Luna, sumiendo al mundo en una eterna oscuridad.

2. La cueva de Jobobaba es profanada por un poderoso espíritu maligno, que busca corromper la fuente de la luz y la vida. El valiente Jobobaba debe enfrentarse a este enemigo para proteger la sagrada cueva y restaurar el orden natural."
pr_15,Jobobaba,Puerto Rico,Crecimiento,"1. Jobobaba, una cueva mágica, es testigo del amor prohibido entre un espíritu del sol y una diosa lunar, cuyos encuentros secretos dan origen a fenómenos celestiales.

2. La cueva sagrada es guardiana de un secreto ancestral: alberga un portal a otro mundo, donde los taínos creen que residen sus dioses."
pr_16,Zemis,Puerto Rico,Oscuridad y luz,"1. Los zemis, guardando secretos ancestrales, guían a un joven curandero en su búsqueda para curar una enfermedad misteriosa que afecta a su pueblo.

2. Un chamán, con la ayuda de los zemis, emprende un peligroso viaje al inframundo para rescatar el alma de su amada capturada por un espíritu maligno."
