id,nombre,pais,Theme,Trama
cl_14,Chihued,Chile,Maternidad,"1. Una madre escucha el canto del Chihued y, desesperada por salvar a su hijo enfermo, emprende un peligroso viaje para encontrar una cura.

2. El Chihued es capturado por un curandero que busca usar su poder para controlar la vida y la muerte. Un valiente guerrero se propone liberar al ave y restaurar el equilibrio natural."
cl_15,Cuchivilu,Chile,Destino,"1. Cuchivilu es convocado por un poderoso hechicero para cumplir una profecía antigua: llevar a un alma al más allá, pero esta vez, su gruñido no será un presagio, sino la salvación de un pueblo.

2. Un pescador, en un acto de valentía, se enfrenta al Cuchivilu para salvar a su pueblo. El enfrentamiento trae consecuencias inesperadas, revelando un secreto antiguo sobre la verdadera naturaleza de la criatura."
cl_15,Cuchivilu,Chile,Religión,"1. Un pescador se encuentra con Cuchivilu y, en lugar de ahuyentarlo, busca hacer un pacto con la criatura para aprovechar su poder.

2. El Cuchivilu es capturado por un grupo de científicos que buscan estudiar su fisiología única y descubrir los secretos de su poder destructivo."
cl_16,Sumpall,Chile,Necesidad,"1. Sumpall, protector de los cuerpos de agua, se enfrenta a un poderoso hechicero que busca contaminar las fuentes de agua con sus hechizos oscuros.

2. Una joven, fecundada por un Sumpall, da a luz a un niño con habilidades sobrenaturales. El pequeño es perseguido por aquellos que temen su poder, y su padre acuático debe protegerlo."
cl_16,Sumpall,Chile,Violencia,"1. Un Sumpall vengativo seduce a un hombre que contamina el río y lo arrastra a las profundidades como castigo.
2. Una joven es seducida por un Sumpall benévolo y da a luz a un niño con habilidades acuáticas sobrenaturales."
cl_17,Piuchén,Chile,Soledad,"1. Piuchén, en su forma de serpiente voladora, es capturado por un anciano sabio que busca crear un antídoto contra su veneno. El anciano descubre que la sangre de Piuchén también puede curar enfermedades, pero debe decidir si libera a la criatura o la utiliza para el bien de su pueblo.

2. Una joven mapuche es atacada por Piuchén, pero sobrevive a su sed de sangre. Descubre que ahora tiene una conexión única con la criatura y puede sentir su presencia. Busca a Piuchén para descubrir por qué la dejó vivir y qué secretos oculta esta criatura cambiante"
cl_17,Piuchén,Chile,Decepción,"1. Piuchén, decepcionado por la maldad humana, decide dejar de alimentarse de sangre y buscar una forma de proteger a su pueblo de las enfermedades y la muerte.

2. Una joven mapuche, al descubrir que su amado es un Piuchén, debe decidir entre su amor por él y su deber de proteger a su pueblo de su sed de sangre."
cl_18,Pincoya,Chile,Autodisciplina,"1. Pincoya se enamora de un mortal, pero su amor está prohibido. Ella debe decidir entre su vida en el mar y su amor en la tierra.
2. La Pincoya hace un pacto con un pescador para asegurar la abundancia de pesca a cambio de su lealtad eterna. Pero el pescador rompe el pacto y sufre terribles consecuencias."
cl_18,Pincoya,Chile,Mayoría de edad,"1. Pincoya se enamora de un mortal, un pescador que la observa desde la costa. Su amor es prohibido y ella debe decidir entre su vida en el mar y su amor en la tierra.
2. La Pincoya es secuestrada por un malvado hechicero que busca utilizar su poder para controlar la pesca y dominar a los aldeanos. Los pescadores deben unir fuerzas para rescatarla."
cl_19,Caballo Marino Chilote,Chile,Amor incondicional,"1. El Caballo Marino Chilote, una vez libre del control de los brujos, busca a su amor verdadero en las profundidades del océano, desafiando las leyes de Millalobo.

2. La criatura, con su habilidad única para camuflarse, rescata a un joven náufrago y lo lleva a salvo a la costa, creando un vínculo inquebrantable entre ellos."
cl_19,Caballo Marino Chilote,Chile,Universo,"1. El Caballo Marino Chilote, una vez libre del control de los brujos, busca su propia tripulación de almas perdidas para navegar juntos en busca de la libertad eterna en los confines del mar.

2. El caballo marino, con su habilidad para camuflarse, ayuda a un joven a escapar de un destino trágico, llevándolo a un mundo submarino donde puede comenzar una nueva vida."
cl_20,Carcancho,Chile,Religión,"1. El Carcancho es un guardián espiritual de las montañas nevadas, protegiendo a los viajeros perdidos de los espíritus malignos que acechan en la tormenta.

2. Un chamán maldice al Carcancho, transformándolo en una bestia peluda. En su nueva forma, debe buscar una cura mientras deja huellas en la nieve que guían a los viajeros a salvo."
cl_20,Carcancho,Chile,Género,"1. El Carcancho, guardián de un antiguo secreto: un chamán le otorga la inmortalidad a cambio de proteger un amuleto mágico de los malvados.

2. La búsqueda de la verdad: El Carcancho, en su incansable andar, descubre una conspiración detrás de las extrañas desapariciones en la nieve."
cl_21,Chihued,Chile,Alienación,"1. Chihued, un brujo poderoso, es convocado por una aldea asolada por la enfermedad. Su canto oscuro invoca a los espíritus de la muerte, pero también puede sanar a aquellos que escuchan su melodía hipnótica.

2. El misterioso ave aparece en los sueños de un joven chamán, revelando secretos antiguos y advirtiendo de un futuro funesto. El chamán debe decidir si usa el conocimiento para ayudar o destruir."
cl_21,Chihued,Chile,Verdad,"1. Un joven escucha el canto del Chihued y, en lugar de temer a la muerte, decide seguirlo. Encuentra al brujo-ave y le pide que le enseñe los secretos de la vida y la muerte.

2. El Chihued anuncia la muerte de un poderoso chamán. Su aprendiz, decidido a descubrir la verdad, emprende un viaje para encontrar al ave y descubrir por qué su maestro debía morir."
cl_22,Ngenechén,Chile,Riqueza,"1. Ngenechén, en su sabiduría, crea un ritual para compartir su poder con los humanos dignos. Los mapuches realizan ceremonias en su honor, y él les otorga prosperidad y protección a cambio.
2. El dios mapuche observa con tristeza cómo la codicia y la destrucción asolan la Tierra. Decide intervenir, enviando visiones a los líderes espirituales para guiarlos hacia un futuro más sostenible y armonioso."
cl_22,Ngenechén,Chile,Locura,"1. Ngenechén pierde la cordura al ser poseído por un espíritu maligno, desatando el caos en la comunidad mapuche. Solo un valiente chamán puede emprender un peligroso viaje para encontrar una cura.
2. La deidad protectora, Ngenechén, debe enfrentarse a una fuerza oscura que amenaza con destruir la armonía del universo. En una épica batalla, debe demostrar su poder y recuperar el equilibrio antes de que sea demasiado tarde."
cl_23,Ngen-ko,Chile,Decepción,"1. Ngen-ko, decepcionado por la contaminación humana, decide enseñar a un joven mapuche a respetar las aguas, mostrándole el poder de su ira.

2. Ngen-ko se enamora de una humana y, para estar con ella, hace un pacto con un hechicero. Pero es traicionado y su amada se convierte en la primera víctima."
cl_23,Ngen-ko,Chile,Propaganda,"1. Ngen-ko, seducido por la idea de poder y riqueza, comienza a manipular las aguas para controlar a las comunidades cercanas, exigiendo ofrendas a cambio de su favor.

2. Las aguas que Ngen-ko protege se contaminan misteriosamente, amenazando la vida de todos los seres que dependen de ellas. El espíritu debe descubrir la fuente de la contaminación y restaurar el equilibrio antes de que sea demasiado tarde."
cl_24,Ngen-mapu,Chile,Felicidad,"1. El Ngen-mapu, espíritu guardián, otorga prosperidad a un pueblo a cambio de su devoción, pero un granjero ambicioso desafía este pacto, llevando a una sequía y a una lucha por la supervivencia.

2. El Ngen-mapu es adorado por una pareja estéril, quienes reciben un hijo milagroso como regalo. Sin embargo, el niño es secuestrado por un rival celoso, provocando una búsqueda desesperada y una batalla contra las fuerzas oscuras."
cl_24,Ngen-mapu,Chile,Inspiración,"1. El Ngen-mapu protege a un joven agricultor de las fuerzas malignas que intentan destruir su cosecha, guiándolo para que descubra los secretos de la tierra.
2. El espíritu guardián ayuda a una aldea durante una sequía, mostrándoles una fuente oculta de agua y asegurando así su supervivencia."
cl_25,Ngen-winkul,Chile,Desinterés,"1. El Ngen-winkul observa con tristeza cómo la gente ha dejado de venerarlo. Decide entonces descender del volcán y mezclarse con la gente para recordarles su importancia y la de la naturaleza.

2. El espíritu protector observa a un joven que escala el cerro en busca de aventuras. Al ver su desinterés por las ofrendas y tradiciones, el Ngen-winkul decide poner a prueba su valentía y fe."
cl_25,Ngen-winkul,Chile,Democracia,"1. El Ngen-winkul, protector de los cerros, observa cómo la corrupción política amenaza la paz en Chile. Con sus poderes, influye en los eventos naturales para enviar una advertencia a los líderes corruptos.

2. El espíritu guardián Ngen-winkul forma un vínculo con una joven que vive cerca del volcán. Juntos, trabajan para proteger a la comunidad de un desastre inminente causado por la actividad volcánica."
cl_26,Ngen-kütral,Chile,Nacionalismo,"1. El Ngen-kütral, espíritu guardián del fuego, forja una alianza con los Mapuches para proteger su tierra de invasores extranjeros. Juntos, desatan el poder destructivo de las llamas contra sus enemigos.
2. El espíritu del fuego, Ngen-kütral, es convocado por un chamán mapuche para ayudar a su tribu durante una devastadora sequía. Su poder ardiente purifica la tierra y trae lluvias refrescantes."
cl_26,Ngen-kütral,Chile,Tolerancia,"1. En un pueblo remoto de Chile, un joven mapuche llamado Juan descubre que puede controlar el fuego con su mente. Busca la ayuda de Ngen-kütral para entender su poder y usarlo para proteger a su pueblo de un inminente ataque.

2. Ngen-kütral, el espíritu del fuego, se enamora de una humana, una joven chamán llamada María. Busca la ayuda de otros espíritus para ganarse su amor, pero su pasión desata un incendio forestal que amenaza con destruir el pueblo."
cl_27,Ngen-kürüf,Chile,Injusticia,"1. El Ngen-kürüf, en su ira por la tala indiscriminada de los bosques, envía fuertes vientos para derribar a los destructores y así vengarse.
2. El espíritu del viento se enamora de una mortal, protegiéndola de las tempestades y susurra secretos en sus oídos."
cl_27,Ngen-kürüf,Chile,Sacrificio,"1. El Ngen-kürüf es venerado por los mapuches, quienes le ofrecen sacrificios para aplacar su furia. Pero un valiente guerrero desafía esta tradición, enfrentándose a las consecuencias de su ira.
2. Una joven mapuche, capaz de interpretar los mensajes del viento, es elegida para ser la nueva guardiana del Ngen-kürüf. Debe aprender a controlar su poder o arriesgarse a desatar una tormenta devastadora."
cl_28,Ngen-mawida,Chile,Amor,"1. Un joven se adentra en el bosque en busca de la legendaria Ngen-mawida, espíritu guardián de la naturaleza. Al encontrarla, le pide ayuda para salvar a su amada, enferma por una misteriosa dolencia.

2. La deidad Ngen-mawida es adorada por los habitantes locales, quienes le ofrecen ofrendas a cambio de su protección. Un día, un talador codicioso desafía su autoridad y tala un árbol sagrado, desatando así su furia."
cl_28,Ngen-mawida,Chile,Educación,"1. Un joven se adentra en la selva en busca de una planta sagrada que solo crece bajo la luz de la luna llena. Debe enfrentar a criaturas míticas y superar pruebas para encontrarla y así curar a su pueblo.

2. El Ngen-mawida es convocado por un anciano sabio para ayudar a un espíritu ancestral atrapado en el mundo mortal. Debe guiar a este espíritu de regreso a su hogar en una aventura llena de peligros y misterios."
cl_29,Ngen-kulliñ,Chile,Virtud,"1. El Ngen-kulliñ se enfrenta a un cazador despiadado que no respeta las normas. A través de sueños y señales, el espíritu advierte al cazador de las consecuencias de sus actos.
2. Una misteriosa enfermedad afecta a los animales de la región. El Ngen-kulliñ debe buscar una cura mágica para salvarlos antes de que sea demasiado tarde y se rompa el equilibrio natural."
cl_29,Ngen-kulliñ,Chile,Maternidad,"1. Un cazador se adentra en los bosques de Chile en busca de una presa legendaria, pero se topa con el Ngen-kulliñ, que lo guía hacia una manada de animales sagrados y le otorga una conexión espiritual con ellos.

2. Un joven mapuche, en un rito de paso a la edad adulta, debe realizar una caza ritual. El Ngen-kulliñ le otorga una visión en la que le muestra el animal que debe cazar y le enseña el respeto y la gratitud que se le deben a la naturaleza."
cl_30,Ngen-lawen,Chile,Héroe,"1. Un Ngen-lawen protege un jardín secreto de hierbas mágicas en las montañas andinas. Un curandero mapuche busca su sabiduría para curar a su pueblo.
2. El espíritu Ngen-lawen enseña a un joven mapuche el arte de la herbolaria. Juntos, curan a un guerrero herido en batalla."
cl_30,Ngen-lawen,Chile,Tristeza,"1. Un Ngen-lawen solitario, guardián de un jardín secreto de hierbas curativas en lo profundo del bosque. Un día, un joven moribundo llega a su puerta, buscando una cura.

2. El espíritu de las hierbas se enfrenta a un poderoso hechicero que busca robar su conocimiento ancestral para sus propios fines nefastos. Debe encontrar una manera de proteger su sabiduría."
cl_31,Ngen-kura,Chile,Vida,"1. Un arqueólogo español descubre una antigua leyenda sobre un espíritu protector de las piedras en Chile.

2. Un turista portugués encuentra una piedra sagrada mapuche y, sin saberlo, libera un poderoso espíritu que le concede deseos."
cl_31,Ngen-kura,Chile,Deseo,"1. Un aventurero en busca de oro en las montañas de Chile encuentra una piedra sagrada del Ngen-kura. Decide robarla, pero pronto es perseguido por espíritus vengativos.

2. Una joven mapuche descubre que puede comunicarse con el Ngen-kura de su aldea. A través de sus visiones, ayuda a su comunidad a tomar decisiones sabias y a evitar desastres naturales."
cl_32,Ngen-rëpü,Chile,Celos,"1. Ngen-rëpü, celoso de la atención que recibe un nuevo espíritu de la naturaleza, trama vengarse y causar estragos en los viajes de los humanos, creando peligros en los caminos.

2. El espíritu, consumido por los celos al ver a las personas favorecer rutas más rápidas y modernas, decide enseñarles una lección causando caos y confusión en sus viajes."
cl_32,Ngen-rëpü,Chile,Sueño americano,"1. El Ngen-rëpü se encuentra con un viajero perdido en la selva, quien busca el mítico ""Sueño Americano"". Guiándolo a salvo, el espíritu revela una ruta secreta a través de las montañas, un camino nunca antes visto.

2. El Ngen-rëpü protege a un inmigrante en su peligroso viaje a través de la frontera. Al llegar a su destino, el protagonista revela un poder oculto: puede crear caminos entre dimensiones, ofreciendo una ruta rápida y segura a los desesperados."
co_01,La Llorona,Colombia,Derechos LGBT,"1. La Llorona, en su eterno deambular por las orillas de los ríos colombianos, se encuentra con un joven trans que está siendo acosado por un grupo de hombres homófobos. La Llorona, sintiendo empatía por el joven, usa sus poderes sobrenaturales para ahuyentar a los atacantes.

2. La Llorona, en su búsqueda eterna de sus hijos perdidos, se topa con una pareja de mujeres lesbianas que están criando a un niño. Conmovida por su amor y dedicación, decide ayudarlas a proteger a su familia de las amenazas de un pueblo intolerante"
co_01,La Llorona,Colombia,Presión social,"1. La Llorona es invocada por una joven que sufre la presión de la sociedad colombiana. Al oír su llanto, la joven es liberada de las expectativas sociales y encuentra la fuerza para ser ella misma.
2. La Llorona se aparece a un joven que está a punto de casarse. Le advierte que su matrimonio traerá desgracia y muerte a su familia. El joven debe decidir entre seguir con la boda o arriesgarse a desafiar el destino."
co_02,El Mohán,Colombia,Creencias,"1. El Mohán, guardián de la naturaleza, observa cómo un pescador arroja su red en el río. Enfurecido, el Mohán lo atrae con su canto hipnótico hacia las profundidades del agua como castigo.
2. El Mohán, con su cabello flotando en la corriente, protege un tesoro mágico escondido en una cueva submarina. Un valiente pescador se aventura en busca de este tesoro, pero el guardián no se lo pondrá fácil."
co_02,El Mohán,Colombia,Autopreservación,"1. El Mohán, guardián de la naturaleza, protege a una joven que se pierde en la selva. Con su magia, la ayuda a encontrar su camino a casa, pero al hacerlo, revela su presencia a los humanos.
2. El Mohán, en su afán por proteger la vida acuática, atrapa a un grupo de pescadores ilegales que contaminan el río. Les da una segunda oportunidad, pero con una advertencia: si regresan, enfrentarán su furia."
co_03,El Patasola,Colombia,Sufrimiento,"1. Un explorador español se adentra en la selva colombiana en busca de una ciudad perdida. Allí, conoce a una hermosa mujer que lo guía hacia una trampa: una tribu ancestral que protege su secreto.

2. El Patasola, un espíritu vengativo, atrapa a los hombres infieles que se aventuran en la selva. Un joven, en busca de su amada perdida, debe enfrentarse a ella y descubrir la verdad detrás de su leyenda."
co_03,El Patasola,Colombia,Crimen,"1. Un joven se adentra en la selva colombiana en busca de una flor legendaria que otorga la inmortalidad. La Patasola, protectora de la flor, lo seduce y lo guía hacia un jardín encantado, donde él debe elegir entre el amor eterno o la inmortalidad.

2. La Patasola, atraída por la bondad de un aldeano, decide ayudarlo a encontrar el amor verdadero. Disfrazada como una bella mujer, seduce a los pretendientes para ponerlos a prueba, pero el aldeano descubre su secreto y debe decidir entre su amor o su vida."
co_04,La Madre Monte,Colombia,Prejuicio,"1. Madre Monte se enfrenta a un poderoso hechicero que busca explotar la naturaleza para su beneficio personal.

2. La Madre Monte, en su forma aterradora, advierte a los aldeanos sobre los peligros de la deforestación, revelando su verdadera identidad a un joven valiente."
co_04,La Madre Monte,Colombia,Guerra,"1. La Madre Monte protege a un grupo de indígenas que huyen de un conflicto armado. Utiliza sus poderes para ocultarlos en la espesura de la selva, sanar sus heridas y guiarlos a un lugar seguro.

2. La Madre Monte se enfrenta a una corporación que tala los bosques de forma ilegal. Infunde miedo en los trabajadores, haciendo que vean apariciones aterradoras y escuchando susurros amenazantes, hasta que cesan su actividad destructiva."
co_05,El Hombre Caimán,Colombia,Democracia,"1. El Hombre Caimán, guardián de un poderoso talismán democrático, debe enfrentarse a políticos corruptos que buscan controlar el país a través de la magia oscura.

2. El Hombre Caimán, un justiciero enmascarado, lucha contra un gobierno opresivo que oprime a la gente del Magdalena. Su misión: restaurar la democracia y la libertad."
co_05,El Hombre Caimán,Colombia,Codicia,"1. El Hombre Caimán, guardián de un tesoro escondido en lo profundo del río Magdalena, cobra un peaje de sangre a aquellos lo suficientemente osados como para desafiarlo.
2. El Hombre Caimán, una vez un pescador, es maldecido por una diosa del río por su codicia. Ahora, devora a aquellos que perturban las aguas sagradas, buscando expiar su pecado."
co_06,El Sombrerón,Colombia,Orgullo,"1. El Sombrerón, en su búsqueda por el amor de una hermosa joven, desafía a un poderoso brujo en una batalla de magia y encantamientos.

2. El pequeño hombre se enamora de una mujer que no puede verlo. Utiliza su poder para hacer que ella lo note, pero también atrae la atención de un peligroso rival."
co_06,El Sombrerón,Colombia,Recuerdos,"1. El Sombrerón, en su búsqueda de amor, encuentra a una mujer inmune a su encanto. Intrigado, descubre que ella es una bruja que ha creado un hechizo protector.

2. El Sombrerón, al adentrarse en la selva, es capturado por una tribu indígena que lo confunde con un espíritu maligno. Solo una joven valiente puede salvarlo."
co_07,La Tunda,Colombia,Individualidad,"1. La Tunda, atrae a un viajero a la selva con su belleza. Cuando el viajero se da cuenta de su pie deformado, ella revela su verdadera identidad y le ofrece una elección: ser su cena o su amante eterno.

2. La Tunda, acecha a sus víctimas en la selva, utilizando su habilidad de transformación para engañarlas. Un joven se pierde en la selva y descubre su secreto, pero en lugar de convertirse en su cena, se convierte en su aprendiz."
co_07,La Tunda,Colombia,Tentación,"1. La Tunda, con su pie deformado, se esconde en la selva, acechando a aquellos que se aventuran en su dominio. Atraídos por su belleza y familiaridad, los incautos caen en su trampa, y su apetito nunca es saciado.

2. La Tunda, guardiana de la selva, usa su pie de madera para marcar un sendero seguro a través del bosque. Los viajeros sabios siguen sus huellas, evitando así su terrible destino."
co_08,El Desuellamentes,Colombia,Amor prohibido,"1. Un amor prohibido entre un ser humano y El Desuellamentes, donde su amor es tan fuerte que desafía las convenciones y amenaza con desatar el caos en ambos mundos.

2. El Desuellamentes, en su búsqueda de venganza, se enamora de la hija de su enemigo, lo que lleva a un triángulo amoroso mortal y a una elección imposible para la joven."
co_08,El Desuellamentes,Colombia,Tristeza,"1. Un joven que, al visitar un pueblo remoto en Colombia, es poseído por el espíritu de El Desuellamentes. Al regresar a la ciudad, comienza a experimentar transformaciones aterradoras y a atacar a sus seres queridos.
2. Una mujer que, tras ser despojada de su piel y mente por El Desuellamentes, logra escapar de su control y busca venganza. En su camino, descubre que hay otros como ella y juntos forman una resistencia contra el espectro."
co_09,El Hojarasquín,Colombia,Humor,"1. El Hojarasquín, en un intento por proteger a un viajero perdido de un peligro inminente, crea una ilusión tan convincente que el viajero escapa ileso y confunde a sus perseguidores.
2. El espíritu travieso decide jugar una broma a un grupo de niños locales que se aventuran en el bosque. Crea una serie de pistas falsas y acertijos, llevando a los niños a una aventura inolvidable y divertida."
co_09,El Hojarasquín,Colombia,Amor incondicional,"1. El Hojarasquín, en su travesura, se enamora de una hermosa viajera. Decide ayudarla en su camino, guiándola a través del bosque, protegiéndola de peligros y creando bellos senderos con hojas secas.

2. El Hojarasquín, celoso de la atención que recibe un viajero de su mascota, decide jugarle una broma pesada. Confunde al viajero haciéndole perder el rumbo, pero termina arrepentido al ver la tristeza en los ojos de su víctima."
co_10,El Silbón,Colombia,Ciclo de la vida,"1. El Silbón, en su eterna pena, encuentra consuelo en una joven chamana colombiana que puede comunicarse con los espíritus. Ella le ofrece una oportunidad de redención guiándolo a través de una peligrosa misión para salvar a un pueblo de una oscura maldición.

2. El espíritu errante de El Silbón es convocado por un poderoso brujo que busca controlar su poder. Sin embargo, el joven desafía al hechicero y, con la ayuda de un curandero, aprende a controlar su don para convertirse en un protector de los inocentes."
co_10,El Silbón,Colombia,Sufrimiento,"1. El Silbón, en su eterna pena, encuentra consuelo en una joven que, sin miedo, lo enfrenta. Ella, con su valentía, lo libera de su tormento y juntos, en paz, encuentran el descanso.
2. El Silbón, en su deambular, llega a un pueblo donde un niño, valiente y curioso, lo sigue. El espíritu, en un giro de bondad, protege al niño de un peligro inminente, cambiando su destino para siempre."
co_11,El Guaca,Colombia,Autodisciplina,"1. El Guaca, guardián de un antiguo tesoro, forja una alianza con un arqueólogo para proteger un importante descubrimiento arqueológico de cazatesoros.
2. El espíritu del Guaca es invocado accidentalmente por un grupo de jóvenes que buscan tesoros en un sitio antiguo, desencadenando una serie de eventos misteriosos y aterradores."
co_11,El Guaca,Colombia,Resistencia,"1. El Guaca, guardián de un antiguo tesoro, forja una alianza con un arqueólogo que respeta el patrimonio cultural. Juntos, protegen los tesoros de los saqueadores.
2. El espíritu del Guaca es invocado accidentalmente por un grupo de turistas. Ahora deben encontrar una manera de apaciguarlo antes de que desate su furia sobre ellos."
co_12,El Hombre Culebra,Colombia,No rendirse,"1. El Hombre Culebra, guardián de la naturaleza, protege a una aldea remota de los destructores de la selva. Su poder mágico le permite desaparecer y aparecer para castigar a los invasores.

2. El Hombre Culebra, en su forma humana, se enamora de una joven local. Pero su amor está maldito, ya que no puede tocarla sin revelar su verdadera forma serpentina. Busca una cura para romper la maldición."
co_12,El Hombre Culebra,Colombia,Vicios,"1. El Hombre Culebra, guardián de la naturaleza, enfrenta a un poderoso hechicero que busca explotar los recursos de la región.

2. El Hombre Culebra, en su forma humana, se enamora de una mortal y debe decidir entre su amor y su deber de proteger la naturaleza."
co_13,La Loba,Colombia,Amor eterno,"1. La Loba, protectora de la selva colombiana, encuentra a un hombre herido de muerte por cazadores. Lo salva transformándose en humana y sanando sus heridas con su aliento mágico. Se enamoran, pero su amor es prohibido.

2. La Loba descubre una amenaza a la selva: una corporación que tala árboles ilegalmente. Encuentra a un aliado inesperado en un periodista valiente que expone la verdad. Su amor por la naturaleza los une, y juntos luchan contra la destrucción."
co_13,La Loba,Colombia,Felicidad,"1. La Loba protege a un joven indígena que posee un don único para comunicarse con los animales. Juntos, enfrentan a los cazadores ilegales.
2. La Loba se encuentra con un misterioso espíritu de la selva que le otorga visiones del futuro. Con este conocimiento, ella puede proteger la selva de una amenaza inminente."
co_14,Bachué,Colombia,Opresión,"1. Bachué, oprimida por el dolor de ver a su pueblo sufrir bajo el yugo de un tirano, decide usar sus poderes para crear una poderosa tormenta que libere a su gente.
2. La diosa, cansada de la guerra constante entre las tribus, decide crear una enfermedad que solo ella pueda curar, uniendo así a las tribus en su búsqueda de una cura."
co_14,Bachué,Colombia,Juventud,"1. Bachué, diosa madre, concede a un joven la oportunidad de viajar en el tiempo para evitar una tragedia que afectará a su pueblo.

2. Un niño es abandonado en la puerta de Bachué, quien decide adoptarlo y darle el don de la profecía para que guíe a su gente."
co_15,Chiminigagua,Colombia,Unidad,"1. Chiminigagua, en su deseo de traer armonía al mundo, crea un poderoso talismán que concede unidad y paz a todas las tribus. Sin embargo, un dios oscuro busca robarlo para sumir al mundo en el caos.
2. La deidad, en su bondad, decide compartir su luz con un mortal elegido, otorgándole el poder de curar y traer esperanza a aquellos en la oscuridad. Pero este poder también atrae la envidia y la codicia de fuerzas malignas."
co_15,Chiminigagua,Colombia,Valor,"1. Chiminigagua, el dios creador, decide desafiar a un malvado dios de la oscuridad que amenaza con sumir al mundo en la oscuridad eterna. Con su luz, Chiminigagua debe encontrar aliados y enfrentarse a este enemigo en una épica batalla.

2. En un remoto pueblo colombiano, un joven descubre que es descendiente directo de Chiminigagua. A medida que aprende a controlar su recién descubierta habilidad para controlar la luz, debe proteger a su pueblo de una antigua maldición que amenaza con destruirlo todo."
co_16,Bochica,Colombia,Supervivencia,"1. Bochica, el sabio civilizador, se enfrenta a un poderoso brujo que amenaza con sumergir el valle de Bogotá en las tinieblas. Con su bastón mágico, debe luchar contra las fuerzas oscuras para proteger a su pueblo.

2. El maestro muisca Bochica emprende un peligroso viaje a las profundidades de una montaña sagrada en busca de una antigua deidad que pueda ayudarlo a traer la lluvia y poner fin a una devastadora sequía."
co_16,Bochica,Colombia,Alegría,"1. Bochica, el sabio civilizador, trae la alegría a los muiscas al enseñarles el secreto de la música y la danza, creando así una celebración anual de arte y cultura.
2. La leyenda cuenta que Bochica, con su bastón mágico, no solo detuvo la inundación, sino que también creó coloridas flores en las montañas circundantes, trayendo alegría eterna a la región."
co_17,Nemqueteba,Colombia,Dinero,"1. Nemqueteba, en su búsqueda de justicia, se encuentra con un alma perdida que fue engañada por un hechicero codicioso. Nemqueteba debe ayudar a esta alma a recuperar su tesoro robado.
2. Nemqueteba descubre una conspiración en el inframundo: espíritus corruptos están conspirando para robar las almas de los vivos. Nemqueteba debe detenerlos antes de que causen estragos en el mundo mortal."
co_17,Nemqueteba,Colombia,Vigilancia,"1. Nemqueteba, en su viaje al inframundo, se encuentra con un alma perdida que no recuerda su vida. Al ayudarla a recordar, descubre una conspiración que involucra a un dios traidor que roba almas.
2. Nemqueteba es convocado por un chamán poderoso para ayudar a una aldea asolada por una enfermedad misteriosa. Descubre que un espíritu vengativo está detrás de la plaga y debe negociar con él para salvar a la aldea."
co_18,Furatena,Colombia,Autonomía,"1. Furatena, diosa de la fertilidad, bendice a una pareja estéril con gemelos después de que le ofrecen una ofrenda de oro y flores.
2. En un ritual sagrado, Furatena es invocada para proteger las cosechas de una terrible sequía, asegurando la supervivencia de la tribu."
co_18,Furatena,Colombia,Humor,"1. Furatena, diosa caprichosa, decide que un hombre merece su amor eterno. Su obsesión lo lleva a la locura, mientras las mujeres del pueblo compiten por su atención.
2. La diosa, celosa de la felicidad de una pareja, lanza una maldición: su amor será eterno, pero nunca podrán tocarse. Condenados a un anhelo eterno, solo los rituales sagrados pueden ofrecerles un breve respiro."
co_19,Jukumari,Colombia,Ley,"1. Jukumari, el guardián del bosque, protege a una joven indígena que huye de un peligroso cazador que busca su piel.
2. El espíritu del oso andino ayuda a un pueblo indígena a luchar contra la tala ilegal, vengando a aquellos que han sido asesinados y protegiendo su hogar."
co_19,Jukumari,Colombia,Oración,"1. Jukumari, el espíritu del oso andino, protege a una joven indígena que se adentra en la selva en busca de una planta sagrada para curar a su tribu.

2. El poderoso Jukumari, guardián de la selva amazónica, se enfrenta a un invasor extranjero que amenaza con destruir el hogar de los pueblos indígenas y de los animales que lo habitan."
co_20,Nencatacoa,Colombia,Fracaso,"1. Nencatacoa, desilusionado por la falta de inspiración, se adentra en lo profundo de una cueva sagrada en busca de una antigua deidad de la creación, con la esperanza de recuperar su don.

2. El dios, en un intento por devolver la alegría a su pueblo, organiza una gran celebración, pero, en un giro trágico, su piel de oso es robada, dejándolo vulnerable y desesperado por recuperarla."
co_20,Nencatacoa,Colombia,Libre albedrío,"1. Nencatacoa, el dios de la música, libera a su pueblo de la opresión a través de su arte. Su canción mágica inspira a los muiscas a levantarse y reclamar su libertad.

2. En una ceremonia, Nencatacoa descubre un talento oculto: puede curar a los enfermos con su danza sagrada. Al hacerlo, se gana el amor y la adoración eterna de su gente."
co_21,Guatavita,Colombia,Confianza,"1. Guatavita, guardián de un secreto ancestral: Un joven zipa descubre que el lago oculta un portal a un mundo subterráneo, custodiado por una serpiente mítica que protege un tesoro inimaginable.

2. La maldición de El Dorado: Tras una ceremonia en el lago, un zipa es maldito por un espíritu celoso, transformando su piel dorada en una maldición que solo puede ser rota por un amor verdadero."
